mktime,interests,profit,value,daily_value,all_profit,close_profit,prosition_profit,settle_available_cash,position_cost,fee,retrace,value_chg,log_chg,last_profit,max_profit
20160105,400557.19,557.19,1.0,1.0,557.19,0.0,648.66,399908.54,53537.88,91.46,0.14,0.0014,0.0014,0.0,0.0
20160106,404525.64,3968.44,1.01,1.01,4525.64,3870.93,540.21,403428.23,156780.41,442.7,0.99,0.0099,0.0099,557.19,557.19
20160107,410779.07,6253.44,1.03,1.02,10779.07,8194.55,-1388.96,407642.4,31726.57,552.15,1.55,0.0155,0.0153,4525.64,4525.64
20160108,411053.59,274.51,1.03,1.0,11053.59,-51.25,617.92,399656.6,111880.18,292.15,0.07,0.0007,0.0007,10779.07,10779.07
20160111,411891.46,837.87,1.03,1.0,11891.46,2425.26,-1096.19,401934.07,48917.92,491.19,0.2,0.002,0.002,11053.59,11053.59
20160112,408038.27,-3853.19,1.02,0.99,8038.27,-2561.52,-942.53,397089.34,88498.14,349.14,-0.94,-0.0094,-0.0094,11891.46,11891.46
20160113,404147.87,-3890.4,1.01,0.99,4147.87,-1754.24,-1718.08,397827.69,82202.3,418.07,-1.88,-0.0095,-0.0096,8038.27,11891.46
20160114,404812.43,664.56,1.01,1.0,4812.43,380.86,724.59,399939.97,37668.55,440.89,-1.72,0.0016,0.0016,4147.87,11891.46
20160115,407227.81,2415.38,1.02,1.01,7227.81,2800.93,-211.82,402627.21,15940.67,173.72,-1.13,0.006,0.0059,4812.43,11891.46
20160118,407486.87,259.05,1.02,1.0,7486.87,197.71,210.15,400048.91,32191.39,148.8,-1.07,0.0006,0.0006,7227.81,11891.46
20160119,409594.69,2107.82,1.02,1.01,9594.69,1360.81,990.1,401117.72,62283.26,243.09,-0.56,0.0052,0.0052,7486.87,11891.46
20160120,412698.61,3103.92,1.03,1.01,12698.61,3432.22,-171.26,403275.17,34896.67,157.05,0.2,0.0076,0.0075,9594.69,11891.46
20160121,410491.17,-2207.44,1.03,0.99,10491.17,-686.26,-1275.3,399067.86,41476.82,245.88,-0.53,-0.0053,-0.0054,12698.61,12698.61
20160122,409922.99,-568.18,1.02,1.0,9922.99,-761.39,400.97,399030.86,30848.61,207.75,-0.67,-0.0014,-0.0014,10491.17,12698.61
20160125,410881.48,958.48,1.03,1.0,10881.48,1524.8,-378.82,401337.3,76021.78,187.5,-0.44,0.0023,0.0023,9922.99,12698.61
20160126,404763.6,-6117.87,1.01,0.99,4763.6,-3947.2,-1827.77,395709.9,34954.36,342.9,-1.92,-0.0149,-0.015,10881.48,12698.61
20160127,403609.35,-1154.26,1.01,1.0,3609.35,-2461.8,1554.05,397291.7,42511.26,246.5,-2.2,-0.0029,-0.0029,4763.6,12698.61
20160128,402843.94,-765.41,1.01,1.0,2843.94,217.37,-733.61,399968.2,44984.05,249.17,-2.39,-0.0019,-0.0019,3609.35,12698.61
20160129,403274.52,430.58,1.01,1.0,3274.52,491.9,161.74,400268.84,10935.96,223.06,-2.28,0.0011,0.0011,2843.94,12698.61
20160201,403327.71,53.2,1.01,1.0,3327.71,254.18,-95.66,400148.86,16782.36,105.32,-2.27,0.0001,0.0001,3274.52,12698.61
20160202,403926.23,598.52,1.01,1.0,3926.23,148.6,639.53,399958.99,41405.54,189.61,-2.13,0.0015,0.0015,3327.71,12698.61
20160203,404056.59,130.36,1.01,1.0,4056.59,193.38,87.49,400042.87,20778.34,150.51,-2.09,0.0003,0.0003,3926.23,12698.61
20160204,404691.68,635.09,1.01,1.0,4691.68,138.83,612.36,400022.73,43292.37,116.1,-1.94,0.0016,0.0016,4056.59,12698.61
20160205,402713.69,-1978.0,1.01,1.0,2713.69,191.15,-1929.54,399951.54,70222.53,239.61,-2.42,-0.0049,-0.0049,4691.68,12698.61
20160215,401892.88,-820.81,1.0,1.0,1892.88,-1409.78,971.22,398207.97,32853.57,382.25,-2.62,-0.002,-0.002,2713.69,12698.61
20160216,404627.47,2734.59,1.01,1.01,4627.47,2064.0,846.95,401887.64,44419.53,176.36,-1.96,0.0068,0.0068,1892.88,12698.61
20160217,406652.07,2024.6,1.02,1.01,6652.07,1838.2,321.42,401703.18,14542.18,135.02,-1.47,0.005,0.005,4627.47,12698.61
20160218,407001.54,349.47,1.02,1.0,7001.54,306.1,192.81,400156.66,60013.46,149.44,-1.38,0.0009,0.0009,6652.07,12698.61
20160219,406981.74,-19.79,1.02,1.0,6981.74,635.67,-415.63,400395.83,84240.41,239.84,-1.39,-0.0,-0.0,7001.54,12698.61
20160222,408823.76,1842.02,1.02,1.0,8823.76,1799.68,377.85,401464.17,88732.41,335.51,-0.94,0.0045,0.0045,6981.74,12698.61
20160223,411473.07,2649.31,1.03,1.01,11473.07,2131.27,862.71,401786.6,59452.54,344.67,-0.3,0.0065,0.0065,8823.76,12698.61
20160224,412721.11,1248.05,1.03,1.0,12721.11,1606.98,-69.94,401317.99,66652.84,288.99,0.01,0.003,0.003,11473.07,12698.61
20160225,411240.09,-1481.02,1.03,1.0,11240.09,361.04,-1502.15,400021.13,42671.55,339.91,-0.36,-0.0036,-0.0036,12721.11,12721.11
20160226,408284.64,-2955.45,1.02,0.99,8284.64,-2449.93,-275.62,397320.17,36568.5,229.9,-1.07,-0.0072,-0.0072,11240.09,12721.11
20160229,406714.4,-1570.24,1.02,1.0,6714.4,-1226.91,-153.73,398583.49,17532.53,189.6,-1.46,-0.0038,-0.0039,8284.64,12721.11
20160301,407539.18,824.78,1.02,1.0,7539.18,190.35,810.97,400013.8,35411.92,176.55,-1.26,0.002,0.002,6714.4,12721.11
20160302,409742.16,2202.98,1.02,1.01,9742.16,1981.94,478.7,401724.28,30010.98,257.66,-0.72,0.0054,0.0054,7539.18,12721.11
20160303,410491.53,749.37,1.03,1.0,10491.53,911.59,-56.59,400805.96,9123.39,105.63,-0.54,0.0018,0.0018,9742.16,12721.11
20160304,408959.37,-1532.16,1.02,1.0,8959.37,-221.27,-1190.42,399658.26,28654.49,120.47,-0.91,-0.0037,-0.0037,10491.53,12721.11
20160307,408625.72,-333.65,1.02,1.0,8625.72,-577.93,402.47,399263.88,38847.43,158.19,-0.99,-0.0008,-0.0008,8959.37,12721.11
20160308,408564.41,-61.31,1.02,1.0,8564.41,-1028.02,1225.72,398712.97,49858.06,259.01,-1.01,-0.0002,-0.0002,8625.72,12721.11
20160309,408641.15,76.74,1.02,1.0,8641.15,701.69,-387.51,400464.25,19615.31,237.44,-0.99,0.0002,0.0002,8564.41,12721.11
20160310,407529.8,-1111.35,1.02,1.0,7529.8,-671.64,-321.82,399210.47,11890.62,117.89,-1.26,-0.0027,-0.0027,8641.15,12721.11
20160311,406649.3,-880.5,1.02,1.0,6649.3,-679.22,-99.87,399219.36,21854.41,101.42,-1.47,-0.0022,-0.0022,7529.8,12721.11
20160314,407335.73,686.44,1.02,1.0,7335.73,474.9,346.39,400340.05,51578.45,134.85,-1.3,0.0017,0.0017,6649.3,12721.11
20160315,407615.01,279.28,1.02,1.0,7615.01,638.94,-232.68,400511.96,22118.13,126.98,-1.24,0.0007,0.0007,7335.73,12721.11
20160316,406951.8,-663.22,1.02,1.0,6951.8,-176.87,-347.22,399684.0,31223.08,139.13,-1.4,-0.0016,-0.0016,7615.01,12721.11
20160317,408573.68,1621.88,1.02,1.0,8573.68,788.64,1043.95,400577.93,46758.41,210.71,-1.0,0.004,0.004,6951.8,12721.11
20160318,411174.84,2601.16,1.03,1.01,11174.84,2537.9,221.68,402379.48,12361.12,158.42,-0.37,0.0064,0.0063,8573.68,12721.11
20160321,411773.78,598.94,1.03,1.0,11773.78,494.47,189.35,400409.59,27467.6,84.88,-0.23,0.0015,0.0015,11174.84,12721.11
20160322,412201.59,427.81,1.03,1.0,12201.59,680.45,-105.84,400533.65,35701.9,146.8,-0.13,0.001,0.001,11773.78,12721.11
20160323,412957.19,755.6,1.03,1.0,12957.19,544.62,411.57,400344.03,42928.67,200.59,0.06,0.0018,0.0018,12201.59,12721.11
20160324,413154.95,197.76,1.03,1.0,13154.95,1459.22,-1023.69,401221.45,68767.62,237.77,0.05,0.0005,0.0005,12957.19,12957.19
20160325,409787.45,-3367.5,1.02,0.99,9787.45,-1524.55,-1499.44,398131.94,74104.96,343.51,-0.82,-0.0082,-0.0082,13154.95,13154.95
20160328,407227.07,-2560.39,1.02,0.99,7227.07,-1339.02,-917.14,398356.75,47567.4,304.23,-1.43,-0.0062,-0.0063,9787.45,13154.95
20160329,405292.22,-1934.85,1.01,1.0,5292.22,-832.47,-840.31,398905.46,41498.3,262.07,-1.9,-0.0048,-0.0048,7227.07,13154.95
20160330,406552.0,1259.78,1.02,1.0,6552.0,716.3,700.13,400559.65,32995.62,156.65,-1.6,0.0031,0.0031,5292.22,13154.95
20160331,407910.79,1358.79,1.02,1.0,7910.79,1438.99,28.46,401330.33,15341.94,108.66,-1.27,0.0033,0.0033,6552.0,13154.95
20160401,407330.77,-580.03,1.02,1.0,7330.77,-115.0,-289.88,399709.86,56858.87,175.14,-1.41,-0.0014,-0.0014,7910.79,13154.95
20160405,409341.92,2011.16,1.02,1.0,9341.92,1500.39,753.14,401258.02,41349.64,242.37,-0.92,0.0049,0.0049,7330.77,13154.95
20160406,410434.36,1092.44,1.03,1.0,10434.36,1423.06,-192.76,401285.2,38782.01,137.86,-0.66,0.0027,0.0027,9341.92,13154.95
20160407,409121.83,-1312.53,1.02,1.0,9121.83,-239.32,-838.77,399526.24,57705.09,234.44,-0.98,-0.0032,-0.0032,10434.36,13154.95
20160408,408719.53,-402.3,1.02,1.0,8719.53,-243.33,127.9,399469.79,60183.8,286.88,-1.07,-0.001,-0.001,9121.83,13154.95
20160411,409774.03,1054.5,1.02,1.0,9774.03,812.88,427.67,400626.83,107647.01,186.05,-0.82,0.0026,0.0026,8719.53,13154.95
20160412,407232.56,-2541.47,1.02,0.99,7232.56,-1841.22,-344.32,397802.85,55082.05,355.93,-1.43,-0.0062,-0.0062,9774.03,13154.95
20160413,408054.32,821.76,1.02,1.0,8054.32,843.32,198.14,400623.62,69584.17,219.7,-1.23,0.002,0.002,7232.56,13154.95
20160414,409266.46,1212.14,1.02,1.0,9266.46,1342.17,77.96,401134.17,83939.65,208.0,-0.94,0.003,0.003,8054.32,13154.95
20160415,408712.96,-553.49,1.02,1.0,8712.96,543.1,-900.77,400347.27,88211.67,195.83,-1.08,-0.0014,-0.0014,9266.46,13154.95
20160418,405642.93,-3070.03,1.01,0.99,5642.93,-2380.48,-366.25,397296.23,57104.22,323.29,-1.82,-0.0075,-0.0075,8712.96,13154.95
20160419,406254.53,611.6,1.02,1.0,6254.53,830.45,73.57,400538.03,86137.32,292.42,-1.67,0.0015,0.0015,5642.93,13154.95
20160420,406320.47,65.93,1.02,1.0,6320.47,1257.29,-788.27,400854.2,61460.92,403.09,-1.65,0.0002,0.0002,6254.53,13154.95
20160421,406998.82,678.35,1.02,1.0,6998.82,1240.02,-222.8,400901.14,35671.62,338.88,-1.49,0.0017,0.0017,6320.47,13154.95
20160422,406983.72,-15.09,1.02,1.0,6983.72,394.82,-174.07,400158.97,53129.1,235.85,-1.49,-0.0,-0.0,6998.82,13154.95
20160425,407341.72,358.0,1.02,1.0,7341.72,795.75,-200.02,400558.01,44883.81,237.74,-1.41,0.0009,0.0009,6983.72,13154.95
20160426,408858.57,1516.86,1.02,1.0,8858.57,1452.12,318.66,401198.2,53020.1,253.92,-1.04,0.0037,0.0037,7341.72,13154.95
20160427,410364.14,1505.56,1.03,1.0,10364.14,1849.38,-156.24,401661.8,49833.87,187.58,-0.68,0.0037,0.0037,8858.57,13154.95
20160428,410733.77,369.63,1.03,1.0,10733.77,573.99,12.76,400356.88,49555.35,217.11,-0.59,0.0009,0.0009,10364.14,13154.95
20160429,410724.03,-9.74,1.03,1.0,10724.03,954.73,-742.03,400732.29,73953.51,222.44,-0.59,-0.0,-0.0,10733.77,13154.95
20160503,413018.62,2294.58,1.03,1.01,13018.62,1358.24,1214.33,401080.25,51711.8,277.99,-0.03,0.0056,0.0056,10724.03,13154.95
20160504,414606.51,1587.89,1.04,1.0,14606.51,1767.53,-78.62,401666.51,40013.64,101.02,0.35,0.0038,0.0038,13018.62,13154.95
20160505,415042.79,436.28,1.04,1.0,15042.79,5.51,581.31,399854.97,82766.98,150.54,0.11,0.0011,0.0011,14606.51,14606.51
20160506,413927.08,-1115.71,1.03,1.0,13927.08,643.67,-1409.67,400293.96,66024.18,349.71,-0.27,-0.0027,-0.0027,15042.79,15042.79
20160509,410682.03,-3245.05,1.03,0.99,10682.03,-2560.88,-417.77,397172.72,46475.3,266.4,-1.05,-0.0078,-0.0079,13927.08,15042.79
20160510,409711.99,-970.03,1.02,1.0,9711.99,-653.46,-121.2,399151.17,44646.56,195.37,-1.28,-0.0024,-0.0024,10682.03,15042.79
20160511,410307.29,595.3,1.03,1.0,10307.29,1680.71,-891.25,401486.55,39942.6,194.16,-1.14,0.0015,0.0015,9711.99,15042.79
20160512,409569.08,-738.21,1.02,1.0,9569.08,-856.51,303.68,398958.11,33512.23,185.38,-1.32,-0.0018,-0.0018,10307.29,15042.79
20160513,410459.68,890.6,1.03,1.0,10459.68,851.22,171.49,400719.11,45361.62,132.11,-1.1,0.0022,0.0022,9569.08,15042.79
20160516,411915.32,1455.64,1.03,1.0,11915.32,924.19,694.7,400760.94,35447.11,163.25,-0.75,0.0035,0.0035,10459.68,15042.79
20160517,412610.31,694.99,1.03,1.0,12610.31,1026.35,-206.46,400901.45,37358.77,124.9,-0.59,0.0017,0.0017,11915.32,15042.79
20160518,411754.86,-855.45,1.03,1.0,11754.86,-634.52,3.23,399141.32,51068.59,224.16,-0.79,-0.0021,-0.0021,12610.31,15042.79
20160519,413273.3,1518.44,1.03,1.0,13273.3,1656.0,11.92,401506.52,36857.17,149.48,-0.43,0.0037,0.0037,11754.86,15042.79
20160520,414789.73,1516.42,1.04,1.0,14789.73,834.17,860.1,400656.32,63155.05,177.85,-0.06,0.0037,0.0037,13273.3,15042.79
20160523,417152.19,2362.46,1.04,1.01,17152.19,2079.03,489.75,401872.71,44088.05,206.32,0.51,0.0057,0.0057,14789.73,15042.79
20160524,416688.98,-463.2,1.04,1.0,16688.98,-186.81,-87.64,399624.43,61389.3,188.76,-0.11,-0.0011,-0.0011,17152.19,17152.19
20160525,416515.28,-173.7,1.04,1.0,16515.28,556.44,-558.23,400384.52,59721.33,171.92,-0.15,-0.0004,-0.0004,16688.98,17152.19
20160526,416680.76,165.48,1.04,1.0,16680.76,-774.57,1177.51,398987.97,53218.57,237.46,-0.11,0.0004,0.0004,16515.28,17152.19
20160527,417920.64,1239.88,1.04,1.0,17920.64,1613.14,-214.9,401454.78,46056.52,158.36,0.18,0.003,0.003,16680.76,17152.19
20160530,417617.5,-303.14,1.04,1.0,17617.5,-318.33,226.1,399470.76,46272.99,210.91,-0.07,-0.0007,-0.0007,17920.64,17920.64
20160531,419421.55,1804.05,1.05,1.0,19421.55,1010.97,954.39,400849.66,42763.53,161.31,0.36,0.0043,0.0043,17617.5,17920.64
20160601,421497.09,2075.54,1.05,1.0,21497.09,1760.17,402.47,401673.07,20341.04,87.1,0.49,0.0049,0.0049,19421.55,19421.55
20160602,422122.3,625.21,1.06,1.0,22122.3,417.01,312.39,400312.82,41798.92,104.19,0.15,0.0015,0.0015,21497.09,21497.09
20160603,422502.23,379.93,1.06,1.0,22502.23,773.62,-181.47,400561.4,88409.43,212.22,0.09,0.0009,0.0009,22122.3,22122.3
20160606,418682.18,-3820.04,1.05,0.99,18682.18,-3277.24,-260.8,396440.75,94139.52,282.01,-0.9,-0.009,-0.0091,22502.23,22502.23
20160607,411749.92,-6932.26,1.03,0.98,11749.92,-7591.98,842.31,392225.43,83709.36,182.59,-2.54,-0.0166,-0.0167,18682.18,22502.23
20160608,405025.62,-6724.3,1.01,0.98,5025.62,-6625.44,251.5,393024.2,94984.15,350.36,-4.14,-0.0163,-0.0165,11749.92,22502.23
20160613,403450.68,-1574.94,1.01,1.0,3450.68,136.94,-1360.15,399785.21,54045.75,351.73,-4.51,-0.0039,-0.0039,5025.62,22502.23
20160614,401950.13,-1500.55,1.0,1.0,1950.13,-1600.69,345.91,398153.54,47921.66,245.77,-4.86,-0.0037,-0.0037,3450.68,22502.23
20160615,404603.88,2653.75,1.01,1.01,4603.88,2361.54,549.55,402104.2,37890.12,257.34,-4.24,0.0066,0.0066,1950.13,22502.23
20160616,405663.12,1059.24,1.01,1.0,5663.12,862.72,296.03,400763.21,34185.64,99.51,-3.99,0.0026,0.0026,4603.88,22502.23
20160617,405209.84,-453.28,1.01,1.0,5209.84,-300.74,71.97,399474.75,104161.29,224.51,-4.09,-0.0011,-0.0011,5663.12,22502.23
20160620,408740.08,3530.24,1.02,1.01,8740.08,4066.81,-147.07,403677.32,63690.3,389.49,-3.26,0.0087,0.0087,5209.84,22502.23
20160621,408532.52,-207.57,1.02,1.0,8532.52,176.15,-158.52,399950.96,52501.87,225.19,-3.31,-0.0005,-0.0005,8740.08,22502.23
20160622,409472.4,939.88,1.02,1.0,9472.4,893.63,326.76,400613.12,64059.14,280.51,-3.08,0.0023,0.0023,8532.52,22502.23
20160623,411185.65,1713.25,1.03,1.0,11185.65,2556.56,-562.97,402276.22,50210.11,280.34,-2.68,0.0042,0.0042,9472.4,22502.23
20160624,410588.59,-597.06,1.03,1.0,10588.59,-543.93,185.26,399217.67,42453.17,238.4,-2.82,-0.0015,-0.0015,11185.65,22502.23
20160627,411818.01,1229.43,1.03,1.0,11818.01,1190.7,271.82,400957.61,95037.3,233.09,-2.53,0.003,0.003,10588.59,22502.23
20160628,417526.16,5708.15,1.04,1.01,17526.16,5962.44,16.29,405691.86,42626.82,270.58,-1.18,0.0139,0.0138,11818.01,22502.23
20160629,417416.09,-110.07,1.04,1.0,17416.09,72.14,-54.92,399944.85,58567.89,127.29,-1.2,-0.0003,-0.0003,17526.16,22502.23
20160630,417741.4,325.31,1.04,1.0,17741.4,890.32,-246.77,400572.09,139941.43,318.23,-1.13,0.0008,0.0008,17416.09,22502.23
20160701,421495.13,3753.72,1.05,1.01,21495.13,4555.96,-389.84,404143.56,86541.77,412.4,-0.24,0.009,0.0089,17741.4,22502.23
20160704,424057.33,2562.21,1.06,1.01,24057.33,2084.83,821.0,401741.21,101846.14,343.62,0.37,0.0061,0.0061,21495.13,22502.23
20160705,427623.1,3565.76,1.07,1.01,27623.1,3792.61,41.65,403524.11,110459.92,268.5,0.84,0.0084,0.0084,24057.33,24057.33
20160706,428436.11,813.01,1.07,1.0,28436.11,1019.37,151.61,400661.4,95996.63,357.97,0.19,0.0019,0.0019,27623.1,27623.1
20160707,428093.32,-342.79,1.07,1.0,28093.32,170.16,-181.98,399839.19,85361.37,330.97,-0.08,-0.0008,-0.0008,28436.11,28436.11
20160708,429651.88,1558.56,1.07,1.0,29651.88,2496.32,-604.99,402163.55,104067.72,332.77,0.28,0.0036,0.0036,28093.32,28436.11
20160711,430015.83,363.95,1.08,1.0,30015.83,724.33,25.06,400338.89,118599.84,385.44,0.08,0.0008,0.0008,29651.88,29651.88
20160712,432377.47,2361.64,1.08,1.01,32377.47,1626.52,1153.09,401208.56,89443.61,417.96,0.55,0.0055,0.0055,30015.83,30015.83
20160713,434263.47,1886.0,1.09,1.0,34263.47,2768.64,-557.82,402443.82,98421.25,324.82,0.44,0.0044,0.0044,32377.47,32377.47
20160714,436446.69,2183.21,1.09,1.01,36446.69,2431.94,68.27,402114.95,76267.56,316.99,0.5,0.005,0.005,34263.47,34263.47
20160715,437414.71,968.03,1.09,1.0,37414.71,1862.85,-674.64,401642.66,71738.4,220.19,0.22,0.0022,0.0022,36446.69,36446.69
20160718,438534.78,1120.06,1.1,1.0,38534.78,1740.15,-294.64,401414.7,123251.4,325.45,0.26,0.0026,0.0026,37414.71,37414.71
20160719,441953.8,3419.02,1.1,1.01,41953.8,3936.04,-131.44,403550.46,63017.68,385.58,0.78,0.0078,0.0078,38534.78,38534.78
20160720,442401.91,448.11,1.11,1.0,42401.91,1561.85,-800.55,401248.66,101744.76,313.19,0.1,0.001,0.001,41953.8,41953.8
20160721,442998.68,596.77,1.11,1.0,42998.68,2142.19,-1176.11,401772.88,83616.75,369.31,0.13,0.0013,0.0013,42401.91,42401.91
20160722,442476.89,-521.79,1.11,1.0,42476.89,42.02,-291.53,399769.74,59912.66,272.28,-0.12,-0.0012,-0.0012,42998.68,42998.68
20160725,442064.97,-411.92,1.11,1.0,42064.97,318.62,-564.33,400152.41,60451.57,166.21,-0.21,-0.0009,-0.0009,42476.89,42998.68
20160726,442304.15,239.18,1.11,1.0,42304.15,495.53,-56.04,400295.22,70672.84,200.31,-0.16,0.0005,0.0005,42064.97,42998.68
20160727,441803.76,-500.39,1.1,1.0,41803.76,114.54,-297.56,399797.17,29447.79,317.37,-0.27,-0.0011,-0.0011,42304.15,42998.68
20160728,441865.49,61.73,1.1,1.0,41865.49,-151.44,389.02,399672.71,43130.06,175.85,-0.26,0.0001,0.0001,41803.76,42998.68
20160729,442214.77,349.28,1.11,1.0,42214.77,837.94,-285.45,400634.72,37863.44,203.22,-0.18,0.0008,0.0008,41865.49,42998.68
20160801,442266.62,51.85,1.11,1.0,42266.62,447.62,-200.67,400252.51,24063.0,195.11,-0.17,0.0001,0.0001,42214.77,42998.68
20160802,441833.81,-432.81,1.1,1.0,41833.81,-258.34,-83.73,399650.93,27852.13,90.73,-0.26,-0.001,-0.001,42266.62,42998.68
20160803,443258.0,1424.19,1.11,1.0,43258.0,1358.06,187.31,401236.88,44595.23,121.18,0.06,0.0032,0.0032,41833.81,42998.68
20160804,444833.55,1575.56,1.11,1.0,44833.55,2040.84,-293.99,401869.55,67279.96,171.29,0.36,0.0036,0.0035,43258.0,43258.0
20160805,445461.67,628.11,1.11,1.0,45461.67,837.08,34.32,400593.79,73181.58,243.29,0.14,0.0014,0.0014,44833.55,44833.55
20160808,445463.69,2.03,1.11,1.0,45463.69,80.97,164.83,399837.2,55131.76,243.77,0.0,0.0,0.0,45461.67,45461.67
20160809,447007.94,1544.25,1.12,1.0,47007.94,1175.06,559.24,400985.01,76586.91,190.05,0.35,0.0035,0.0035,45463.69,45463.69
20160810,448213.39,1205.45,1.12,1.0,48213.39,1676.63,-232.76,401438.21,90101.25,238.42,0.27,0.0027,0.0027,47007.94,47007.94
20160811,448599.9,386.51,1.12,1.0,48599.9,924.66,-279.95,400666.46,66154.92,258.2,0.09,0.0009,0.0009,48213.39,48213.39
20160812,450516.53,1916.63,1.13,1.0,50516.53,1423.23,666.31,401250.32,70598.15,172.91,0.43,0.0043,0.0043,48599.9,48599.9
20160815,453564.86,3048.33,1.13,1.01,53564.86,2793.09,491.59,402556.74,60567.23,236.35,0.68,0.0068,0.0067,50516.53,50516.53
20160816,456611.37,3046.51,1.14,1.01,56611.37,3057.82,207.9,402838.61,50658.62,219.21,0.67,0.0067,0.0067,53564.86,53564.86
20160817,455697.68,-913.69,1.14,1.0,55697.68,386.89,-995.09,400081.4,107627.15,305.49,-0.2,-0.002,-0.002,56611.37,56611.37
20160818,459192.05,3494.37,1.15,1.01,59192.05,4171.55,-331.41,403825.78,70335.0,345.77,0.57,0.0077,0.0076,55697.68,56611.37
20160819,460566.6,1374.55,1.15,1.0,60566.6,2341.1,-722.12,402096.67,77150.22,244.43,0.3,0.003,0.003,59192.05,59192.05
20160822,459095.12,-1471.47,1.15,1.0,59095.12,530.29,-1583.24,400111.76,121686.57,418.53,-0.32,-0.0032,-0.0032,60566.6,60566.6
20160823,460395.71,1300.59,1.15,1.0,60395.71,1594.51,172.52,401128.07,71428.68,466.44,-0.04,0.0028,0.0028,59095.12,60566.6
20160824,463176.31,2780.59,1.16,1.01,63176.31,3433.52,-343.75,403124.34,77805.88,309.18,0.57,0.006,0.006,60395.71,60566.6
20160825,465700.08,2523.77,1.16,1.01,65700.08,2517.43,290.9,402232.88,42512.25,284.55,0.54,0.0054,0.0054,63176.31,63176.31
20160826,465663.49,-36.59,1.16,1.0,65663.49,496.75,-259.32,400222.73,106689.0,274.02,-0.01,-0.0001,-0.0001,65700.08,65700.08
20160829,467692.43,2028.94,1.17,1.0,67692.43,2654.78,-243.81,402272.75,65042.76,382.03,0.43,0.0044,0.0043,65663.49,65700.08
20160830,468806.08,1113.65,1.17,1.0,68806.08,1956.31,-612.51,401726.16,51079.52,230.15,0.24,0.0024,0.0024,67692.43,67692.43
20160831,468315.55,-490.53,1.17,1.0,68315.55,-124.46,-68.28,399577.74,101535.75,297.8,-0.1,-0.001,-0.001,68806.08,68806.08
20160901,474373.46,6057.91,1.19,1.01,74373.46,6689.2,-288.18,406346.09,90413.84,343.11,1.19,0.0129,0.0129,68315.55,68806.08
20160902,476302.69,1929.23,1.19,1.0,76302.69,2339.31,-52.95,401982.18,117313.09,357.13,0.41,0.0041,0.0041,74373.46,74373.46
